1240	Draft	Use of a Cryptographic Primitive with a Risky Implementation	1	Allowed
1241	Draft	Use of Predictable Algorithm in Random Number Generator	1	Allowed
1242	Incomplete	Inclusion of Undocumented Features or Chicken Bits	1	Allowed
1243	Incomplete	Sensitive Non-Volatile Information Not Protected During Debug	1	Allowed
1244	Stable	Internal Asset Exposed to Unsafe Debug Access Level or State	1	Allowed
1245	Incomplete	Improper Finite State Machines (FSMs) in Hardware Logic	1	Allowed
1246	Incomplete	Improper Write Handling in Limited-write Non-Volatile Memories	1	Allowed
1247	Stable	Improper Protection Against Voltage and Clock Glitches	1	Allowed
1248	Incomplete	Semiconductor Defects in Hardware Logic with Security-Sensitive Implications	1	Allowed
1249	Incomplete	Application-Level Admin Tool with Inconsistent View of Underlying Operating System	1	Allowed
1250	Incomplete	Improper Preservation of Consistency Between Independent Representations of Shared State	1	Allowed
1251	Incomplete	Mirrored Regions with Different Values	1	Allowed
1252	Incomplete	CPU Hardware Not Configured to Support Exclusivity of Write and Execute Operations	1	Allowed
1253	Draft	Incorrect Selection of Fuse Values	1	Allowed
1254	Draft	Incorrect Comparison Logic Granularity	1	Allowed
1255	Draft	Comparison Logic is Vulnerable to Power Side-Channel Attacks	1	Allowed
1256	Stable	Improper Restriction of Software Interfaces to Hardware Features	1	Allowed
1257	Incomplete	Improper Access Control Applied to Mirrored or Aliased Memory Regions	1	Allowed
1258	Draft	Exposure of Sensitive System Information Due to Uncleared Debug Information	1	Allowed
1259	Incomplete	Improper Restriction of Security Token Assignment	1	Allowed
1260	Stable	Improper Handling of Overlap Between Protected Memory Ranges	1	Allowed
1261	Draft	Improper Handling of Single Event Upsets	1	Allowed
1262	Stable	Improper Access Control for Register Interface	1	Allowed
1263	Incomplete	Improper Physical Access Control	1	Allowed-with-Review
1264	Incomplete	Hardware Logic with Insecure De-Synchronization between Control and Data Channels	1	Allowed
1265	Draft	Unintended Reentrant Invocation of Non-reentrant Code Via Nested Calls	1	Allowed
1266	Incomplete	Improper Scrubbing of Sensitive Data from Decommissioned Device	1	Allowed
1267	Draft	Policy Uses Obsolete Encoding	1	Allowed
1268	Draft	Policy Privileges are not Assigned Consistently Between Control and Data Agents	1	Allowed
1269	Incomplete	Product Released in Non-Release Configuration	1	Allowed
1270	Incomplete	Generation of Incorrect Security Tokens	1	Allowed
1271	Incomplete	Uninitialized Value on Reset for Registers Holding Security Settings	1	Allowed
1272	Stable	Sensitive Information Uncleared Before Debug/Power State Transition	1	Allowed
1273	Incomplete	Device Unlock Credential Sharing	1	Allowed
1274	Stable	Improper Access Control for Volatile Memory Containing Boot Code	1	Allowed
1275	Incomplete	Sensitive Cookie with Improper SameSite Attribute	1	Allowed
1276	Incomplete	Hardware Child Block Incorrectly Connected to Parent System	1	Allowed
1277	Draft	Firmware Not Updateable	1	Allowed
1278	Incomplete	Missing Protection Against Hardware Reverse Engineering Using Integrated Circuit (IC) Imaging Techniques	1	Allowed
1279	Incomplete	Cryptographic Operations are run Before Supporting Units are Ready	1	Allowed
1280	Incomplete	Access Control Check Implemented After Asset is Accessed	1	Allowed
1281	Incomplete	Sequence of Processor Instructions Leads to Unexpected Behavior	1	Allowed
1282	Incomplete	Assumed-Immutable Data is Stored in Writable Memory	1	Allowed
1283	Incomplete	Mutable Attestation or Measurement Reporting Data	1	Allowed
1284	Incomplete	Improper Validation of Specified Quantity in Input	1	Allowed
1285	Incomplete	Improper Validation of Specified Index, Position, or Offset in Input	1	Allowed
1286	Incomplete	Improper Validation of Syntactic Correctness of Input	1	Allowed
1287	Incomplete	Improper Validation of Specified Type of Input	1	Allowed
1288	Incomplete	Improper Validation of Consistency within Input	1	Allowed
1289	Incomplete	Improper Validation of Unsafe Equivalence in Input	1	Allowed
1290	Incomplete	Incorrect Decoding of Security Identifiers 	1	Allowed
1291	Draft	Public Key Re-Use for Signing both Debug and Production Code	1	Allowed
1292	Draft	Incorrect Conversion of Security Identifiers	1	Allowed
1293	Draft	Missing Source Correlation of Multiple Independent Data	1	Allowed
1294	Incomplete	Insecure Security Identifier Mechanism	1	Allowed-with-Review
1295	Incomplete	Debug Messages Revealing Unnecessary Information	1	Allowed
1296	Incomplete	Incorrect Chaining or Granularity of Debug Components	1	Allowed
1297	Incomplete	Unprotected Confidential Information on Device is Accessible by OSAT Vendors	1	Allowed
1298	Draft	Hardware Logic Contains Race Conditions	1	Allowed
1299	Draft	Missing Protection Mechanism for Alternate Hardware Interface	1	Allowed
1300	Stable	Improper Protection of Physical Side Channels	1	Allowed
1301	Incomplete	Insufficient or Incomplete Data Removal within Hardware Component	1	Allowed
1302	Incomplete	Missing Source Identifier in Entity Transactions on a System-On-Chip (SOC)	1	Allowed
1303	Draft	Non-Transparent Sharing of Microarchitectural Resources	1	Allowed
1304	Draft	Improperly Preserved Integrity of Hardware Configuration State During a Power Save/Restore Operation	1	Allowed
1310	Draft	Missing Ability to Patch ROM Code	1	Allowed
1311	Draft	Improper Translation of Security Attributes by Fabric Bridge	1	Allowed
1312	Draft	Missing Protection for Mirrored Regions in On-Chip Fabric Firewall	1	Allowed
1313	Draft	Hardware Allows Activation of Test or Debug Logic at Runtime	1	Allowed
1314	Draft	Missing Write Protection for Parametric Data Values	1	Allowed
1315	Incomplete	Improper Setting of Bus Controlling Capability in Fabric End-point	1	Allowed
1316	Draft	Fabric-Address Map Allows Programming of Unwarranted Overlaps of Protected and Unprotected Ranges	1	Allowed
1317	Draft	Improper Access Control in Fabric Bridge	1	Allowed
1318	Incomplete	Missing Support for Security Features in On-chip Fabrics or Buses	1	Allowed
1319	Incomplete	Improper Protection against Electromagnetic Fault Injection (EM-FI)	1	Allowed
1320	Draft	Improper Protection for Outbound Error Messages and Alert Signals	1	Allowed
1321	Incomplete	Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution')	1	Allowed
1322	Incomplete	Use of Blocking Code in Single-threaded, Non-blocking Context	1	Allowed
1323	Draft	Improper Management of Sensitive Trace Data	1	Allowed
1324	Deprecated	DEPRECATED: Sensitive Information Accessible by Physical Probing of JTAG Interface	1	Prohibited
1325	Incomplete	Improperly Controlled Sequential Memory Allocation	1	Allowed
1326	Draft	Missing Immutable Root of Trust in Hardware	1	Allowed
1327	Incomplete	Binding to an Unrestricted IP Address	1	Allowed
1328	Draft	Security Version Number Mutable to Older Versions	1	Allowed
1329	Incomplete	Reliance on Component That is Not Updateable	1	Allowed
1330	Draft	Remanent Data Readable after Memory Erase	1	Allowed
1331	Stable	Improper Isolation of Shared Resources in Network On Chip (NoC)	1	Allowed
1332	Stable	Improper Handling of Faults that Lead to Instruction Skips	1	Allowed
1333	Draft	Inefficient Regular Expression Complexity	1	Allowed
1334	Draft	Unauthorized Error Injection Can Degrade Hardware Redundancy	1	Allowed
1335	Draft	Incorrect Bitwise Shift of Integer	1	Allowed
1336	Incomplete	Improper Neutralization of Special Elements Used in a Template Engine	1	Allowed
1338	Draft	Improper Protections Against Hardware Overheating	1	Allowed
1339	Draft	Insufficient Precision or Accuracy of a Real Number	1	Allowed
1341	Incomplete	Multiple Releases of Same Resource or Handle	1	Allowed
1342	Incomplete	Information Exposure through Microarchitectural State after Transient Execution	1	Allowed
1351	Incomplete	Improper Handling of Hardware Behavior in Exceptionally Cold Environments	1	Allowed
1357	Incomplete	Reliance on Insufficiently Trustworthy Component	1	Allowed-with-Review
1384	Incomplete	Improper Handling of Physical or Environmental Conditions	1	Allowed-with-Review
1385	Incomplete	Missing Origin Validation in WebSockets	1	Allowed
1386	Incomplete	Insecure Operation on Windows Junction / Mount Point	1	Allowed
1389	Incomplete	Incorrect Parsing of Numbers with Different Radices	1	Allowed
1390	Incomplete	Weak Authentication	1	Allowed-with-Review
1391	Incomplete	Use of Weak Credentials	1	Allowed-with-Review
1392	Incomplete	Use of Default Credentials	1	Allowed
1393	Incomplete	Use of Default Password	1	Allowed
1394	Incomplete	Use of Default Cryptographic Key	1	Allowed
1395	Incomplete	Dependency on Vulnerable Third-Party Component	1	Allowed-with-Review
1419	Incomplete	Incorrect Initialization of Resource	1	Allowed-with-Review
1420	Incomplete	Exposure of Sensitive Information during Transient Execution	1	Allowed-with-Review
1421	Incomplete	Exposure of Sensitive Information in Shared Microarchitectural Structures during Transient Execution	1	Allowed
1422	Incomplete	Exposure of Sensitive Information caused by Incorrect Data Forwarding during Transient Execution	1	Allowed
1423	Incomplete	Exposure of Sensitive Information caused by Shared Microarchitectural Predictor State that Influences Transient Execution	1	Allowed
1426	Incomplete	Improper Validation of Generative AI Output	1	Discouraged
